FyToken,Symbol Details,Exchange Instrument Type,Minimum Lot Size,Tick Size,ISIN,Trading Session,Last Update Date,Expiry Date,Symbol Ticker,Exchange,Segment,Scrip Code,Underlying Symbol,Underlying Scrip Code,Strike Price,Option Type,Underlying FyToken,Reserved 1,Reserved 2,Reserved 3
101125050838435,NIFTY 25 May 08 21050 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821050PE,10,11,38435,NIFTY,26000,21050.0,PE,101000000026000,None,0,0.0
101125050838436,NIFTY 25 May 08 21100 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821100CE,10,11,38436,NIFTY,26000,21100.0,CE,101000000026000,None,0,0.0
101125050838437,NIFTY 25 May 08 21100 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821100PE,10,11,38437,NIFTY,26000,21100.0,PE,101000000026000,None,0,0.0
101125050838438,NIFTY 25 May 08 21150 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821150CE,10,11,38438,NIFTY,26000,21150.0,CE,101000000026000,None,0,0.0
101125050838439,NIFTY 25 May 08 21150 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821150PE,10,11,38439,NIFTY,26000,21150.0,PE,101000000026000,None,0,0.0
101125050838440,NIFTY 25 May 08 21200 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821200CE,10,11,38440,NIFTY,26000,21200.0,CE,101000000026000,None,0,0.0
101125050838441,NIFTY 25 May 08 21200 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821200PE,10,11,38441,NIFTY,26000,21200.0,PE,101000000026000,None,0,0.0
101125050838442,NIFTY 25 May 08 21250 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821250CE,10,11,38442,NIFTY,26000,21250.0,CE,101000000026000,None,0,0.0
101125050838443,NIFTY 25 May 08 21250 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821250PE,10,11,38443,NIFTY,26000,21250.0,PE,101000000026000,None,0,0.0
101125050838444,NIFTY 25 May 08 21300 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821300CE,10,11,38444,NIFTY,26000,21300.0,CE,101000000026000,None,0,0.0
101125050838445,NIFTY 25 May 08 21300 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821300PE,10,11,38445,NIFTY,26000,21300.0,PE,101000000026000,None,0,0.0
101125050838446,NIFTY 25 May 08 21350 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821350CE,10,11,38446,NIFTY,26000,21350.0,CE,101000000026000,None,0,0.0
101125050838447,NIFTY 25 May 08 21350 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821350PE,10,11,38447,NIFTY,26000,21350.0,PE,101000000026000,None,0,0.0
101125050838448,NIFTY 25 May 08 21400 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821400CE,10,11,38448,NIFTY,26000,21400.0,CE,101000000026000,None,0,0.0
101125050838449,NIFTY 25 May 08 21400 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821400PE,10,11,38449,NIFTY,26000,21400.0,PE,101000000026000,None,0,0.0
101125050838450,NIFTY 25 May 08 21450 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821450CE,10,11,38450,NIFTY,26000,21450.0,CE,101000000026000,None,0,0.0
101125050838451,NIFTY 25 May 08 21450 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821450PE,10,11,38451,NIFTY,26000,21450.0,PE,101000000026000,None,0,0.0
101125050838452,NIFTY 25 May 08 21500 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821500CE,10,11,38452,NIFTY,26000,21500.0,CE,101000000026000,None,0,0.0
101125050838453,NIFTY 25 May 08 21500 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821500PE,10,11,38453,NIFTY,26000,21500.0,PE,101000000026000,None,0,0.0
101125050838454,NIFTY 25 May 08 21550 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821550CE,10,11,38454,NIFTY,26000,21550.0,CE,101000000026000,None,0,0.0
101125050838455,NIFTY 25 May 08 21550 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821550PE,10,11,38455,NIFTY,26000,21550.0,PE,101000000026000,None,0,0.0
101125050838456,NIFTY 25 May 08 21600 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821600CE,10,11,38456,NIFTY,26000,21600.0,CE,101000000026000,None,0,0.0
101125050838457,NIFTY 25 May 08 21600 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821600PE,10,11,38457,NIFTY,26000,21600.0,PE,101000000026000,None,0,0.0
101125050838458,NIFTY 25 May 08 21650 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821650CE,10,11,38458,NIFTY,26000,21650.0,CE,101000000026000,None,0,0.0
101125050838459,NIFTY 25 May 08 21650 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821650PE,10,11,38459,NIFTY,26000,21650.0,PE,101000000026000,None,0,0.0
101125050838460,NIFTY 25 May 08 21700 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821700CE,10,11,38460,NIFTY,26000,21700.0,CE,101000000026000,None,0,0.0
101125050838461,NIFTY 25 May 08 21700 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821700PE,10,11,38461,NIFTY,26000,21700.0,PE,101000000026000,None,0,0.0
101125050838462,NIFTY 25 May 08 21750 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821750CE,10,11,38462,NIFTY,26000,21750.0,CE,101000000026000,None,0,0.0
101125050838463,NIFTY 25 May 08 21750 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821750PE,10,11,38463,NIFTY,26000,21750.0,PE,101000000026000,None,0,0.0
101125050838464,NIFTY 25 May 08 21800 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821800CE,10,11,38464,NIFTY,26000,21800.0,CE,101000000026000,None,0,0.0
101125050838465,NIFTY 25 May 08 21800 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821800PE,10,11,38465,NIFTY,26000,21800.0,PE,101000000026000,None,0,0.0
101125050838466,NIFTY 25 May 08 21850 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821850CE,10,11,38466,NIFTY,26000,21850.0,CE,101000000026000,None,0,0.0
101125050838467,NIFTY 25 May 08 21850 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821850PE,10,11,38467,NIFTY,26000,21850.0,PE,101000000026000,None,0,0.0
101125050838468,NIFTY 25 May 08 21900 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821900CE,10,11,38468,NIFTY,26000,21900.0,CE,101000000026000,None,0,0.0
101125050838469,NIFTY 25 May 08 21900 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821900PE,10,11,38469,NIFTY,26000,21900.0,PE,101000000026000,None,0,0.0
101125050838470,NIFTY 25 May 08 21950 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821950CE,10,11,38470,NIFTY,26000,21950.0,CE,101000000026000,None,0,0.0
101125050838471,NIFTY 25 May 08 21950 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550821950PE,10,11,38471,NIFTY,26000,21950.0,PE,101000000026000,None,0,0.0
101125050838472,NIFTY 25 May 08 22000 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822000CE,10,11,38472,NIFTY,26000,22000.0,CE,101000000026000,None,0,0.0
101125050838474,NIFTY 25 May 08 22000 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822000PE,10,11,38474,NIFTY,26000,22000.0,PE,101000000026000,None,0,0.0
101125050838476,NIFTY 25 May 08 22050 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822050CE,10,11,38476,NIFTY,26000,22050.0,CE,101000000026000,None,0,0.0
101125050838477,NIFTY 25 May 08 22050 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822050PE,10,11,38477,NIFTY,26000,22050.0,PE,101000000026000,None,0,0.0
101125050838478,NIFTY 25 May 08 22100 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822100CE,10,11,38478,NIFTY,26000,22100.0,CE,101000000026000,None,0,0.0
101125050838479,NIFTY 25 May 08 22100 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822100PE,10,11,38479,NIFTY,26000,22100.0,PE,101000000026000,None,0,0.0
101125050838480,NIFTY 25 May 08 22150 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822150CE,10,11,38480,NIFTY,26000,22150.0,CE,101000000026000,None,0,0.0
101125050838481,NIFTY 25 May 08 22150 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822150PE,10,11,38481,NIFTY,26000,22150.0,PE,101000000026000,None,0,0.0
101125050838482,NIFTY 25 May 08 22200 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822200CE,10,11,38482,NIFTY,26000,22200.0,CE,101000000026000,None,0,0.0
101125050838483,NIFTY 25 May 08 22200 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822200PE,10,11,38483,NIFTY,26000,22200.0,PE,101000000026000,None,0,0.0
101125050838484,NIFTY 25 May 08 22250 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822250CE,10,11,38484,NIFTY,26000,22250.0,CE,101000000026000,None,0,0.0
101125050838485,NIFTY 25 May 08 22250 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822250PE,10,11,38485,NIFTY,26000,22250.0,PE,101000000026000,None,0,0.0
101125050838486,NIFTY 25 May 08 22300 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822300CE,10,11,38486,NIFTY,26000,22300.0,CE,101000000026000,None,0,0.0
101125050838487,NIFTY 25 May 08 22300 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822300PE,10,11,38487,NIFTY,26000,22300.0,PE,101000000026000,None,0,0.0
101125050838488,NIFTY 25 May 08 22350 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822350CE,10,11,38488,NIFTY,26000,22350.0,CE,101000000026000,None,0,0.0
101125050838489,NIFTY 25 May 08 22350 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822350PE,10,11,38489,NIFTY,26000,22350.0,PE,101000000026000,None,0,0.0
101125050838490,NIFTY 25 May 08 22400 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822400CE,10,11,38490,NIFTY,26000,22400.0,CE,101000000026000,None,0,0.0
101125050838491,NIFTY 25 May 08 22400 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822400PE,10,11,38491,NIFTY,26000,22400.0,PE,101000000026000,None,0,0.0
101125050838492,NIFTY 25 May 08 22450 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822450CE,10,11,38492,NIFTY,26000,22450.0,CE,101000000026000,None,0,0.0
101125050838493,NIFTY 25 May 08 22450 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822450PE,10,11,38493,NIFTY,26000,22450.0,PE,101000000026000,None,0,0.0
101125050838494,NIFTY 25 May 08 22500 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822500CE,10,11,38494,NIFTY,26000,22500.0,CE,101000000026000,None,0,0.0
101125050838495,NIFTY 25 May 08 22500 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822500PE,10,11,38495,NIFTY,26000,22500.0,PE,101000000026000,None,0,0.0
101125050838496,NIFTY 25 May 08 22550 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822550CE,10,11,38496,NIFTY,26000,22550.0,CE,101000000026000,None,0,0.0
101125050838497,NIFTY 25 May 08 22550 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822550PE,10,11,38497,NIFTY,26000,22550.0,PE,101000000026000,None,0,0.0
101125050838502,NIFTY 25 May 08 22600 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822600CE,10,11,38502,NIFTY,26000,22600.0,CE,101000000026000,None,0,0.0
101125050838503,NIFTY 25 May 08 22600 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822600PE,10,11,38503,NIFTY,26000,22600.0,PE,101000000026000,None,0,0.0
101125050838504,NIFTY 25 May 08 22650 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822650CE,10,11,38504,NIFTY,26000,22650.0,CE,101000000026000,None,0,0.0
101125050838505,NIFTY 25 May 08 22650 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822650PE,10,11,38505,NIFTY,26000,22650.0,PE,101000000026000,None,0,0.0
101125050838506,NIFTY 25 May 08 22700 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822700CE,10,11,38506,NIFTY,26000,22700.0,CE,101000000026000,None,0,0.0
101125050838507,NIFTY 25 May 08 22700 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822700PE,10,11,38507,NIFTY,26000,22700.0,PE,101000000026000,None,0,0.0
101125050838508,NIFTY 25 May 08 22750 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822750CE,10,11,38508,NIFTY,26000,22750.0,CE,101000000026000,None,0,0.0
101125050838510,NIFTY 25 May 08 22750 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822750PE,10,11,38510,NIFTY,26000,22750.0,PE,101000000026000,None,0,0.0
101125050838511,NIFTY 25 May 08 22800 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822800CE,10,11,38511,NIFTY,26000,22800.0,CE,101000000026000,None,0,0.0
101125050838513,NIFTY 25 May 08 22800 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822800PE,10,11,38513,NIFTY,26000,22800.0,PE,101000000026000,None,0,0.0
101125050838514,NIFTY 25 May 08 22850 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822850CE,10,11,38514,NIFTY,26000,22850.0,CE,101000000026000,None,0,0.0
101125050838517,NIFTY 25 May 08 22850 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822850PE,10,11,38517,NIFTY,26000,22850.0,PE,101000000026000,None,0,0.0
101125050838522,NIFTY 25 May 08 22900 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822900CE,10,11,38522,NIFTY,26000,22900.0,CE,101000000026000,None,0,0.0
101125050838523,NIFTY 25 May 08 22900 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822900PE,10,11,38523,NIFTY,26000,22900.0,PE,101000000026000,None,0,0.0
101125050838524,NIFTY 25 May 08 22950 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822950CE,10,11,38524,NIFTY,26000,22950.0,CE,101000000026000,None,0,0.0
101125050838525,NIFTY 25 May 08 22950 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550822950PE,10,11,38525,NIFTY,26000,22950.0,PE,101000000026000,None,0,0.0
101125050838526,NIFTY 25 May 08 23000 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823000CE,10,11,38526,NIFTY,26000,23000.0,CE,101000000026000,None,0,0.0
101125050838527,NIFTY 25 May 08 23000 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823000PE,10,11,38527,NIFTY,26000,23000.0,PE,101000000026000,None,0,0.0
101125050838528,NIFTY 25 May 08 23050 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823050CE,10,11,38528,NIFTY,26000,23050.0,CE,101000000026000,None,0,0.0
101125050838529,NIFTY 25 May 08 23050 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823050PE,10,11,38529,NIFTY,26000,23050.0,PE,101000000026000,None,0,0.0
101125050838530,NIFTY 25 May 08 23100 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823100CE,10,11,38530,NIFTY,26000,23100.0,CE,101000000026000,None,0,0.0
101125050838535,NIFTY 25 May 08 23100 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823100PE,10,11,38535,NIFTY,26000,23100.0,PE,101000000026000,None,0,0.0
101125050838536,NIFTY 25 May 08 23150 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823150CE,10,11,38536,NIFTY,26000,23150.0,CE,101000000026000,None,0,0.0
101125050838537,NIFTY 25 May 08 23150 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823150PE,10,11,38537,NIFTY,26000,23150.0,PE,101000000026000,None,0,0.0
101125050838538,NIFTY 25 May 08 23200 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823200CE,10,11,38538,NIFTY,26000,23200.0,CE,101000000026000,None,0,0.0
101125050838539,NIFTY 25 May 08 23200 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823200PE,10,11,38539,NIFTY,26000,23200.0,PE,101000000026000,None,0,0.0
101125050838540,NIFTY 25 May 08 23250 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823250CE,10,11,38540,NIFTY,26000,23250.0,CE,101000000026000,None,0,0.0
101125050838541,NIFTY 25 May 08 23250 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823250PE,10,11,38541,NIFTY,26000,23250.0,PE,101000000026000,None,0,0.0
101125050838542,NIFTY 25 May 08 23300 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823300CE,10,11,38542,NIFTY,26000,23300.0,CE,101000000026000,None,0,0.0
101125050838543,NIFTY 25 May 08 23300 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823300PE,10,11,38543,NIFTY,26000,23300.0,PE,101000000026000,None,0,0.0
101125050838544,NIFTY 25 May 08 23350 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823350CE,10,11,38544,NIFTY,26000,23350.0,CE,101000000026000,None,0,0.0
101125050838545,NIFTY 25 May 08 23350 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823350PE,10,11,38545,NIFTY,26000,23350.0,PE,101000000026000,None,0,0.0
101125050838546,NIFTY 25 May 08 23400 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823400CE,10,11,38546,NIFTY,26000,23400.0,CE,101000000026000,None,0,0.0
101125050838547,NIFTY 25 May 08 23400 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823400PE,10,11,38547,NIFTY,26000,23400.0,PE,101000000026000,None,0,0.0
101125050838551,NIFTY 25 May 08 23450 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823450CE,10,11,38551,NIFTY,26000,23450.0,CE,101000000026000,None,0,0.0
101125050838552,NIFTY 25 May 08 23450 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823450PE,10,11,38552,NIFTY,26000,23450.0,PE,101000000026000,None,0,0.0
101125050838553,NIFTY 25 May 08 23500 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823500CE,10,11,38553,NIFTY,26000,23500.0,CE,101000000026000,None,0,0.0
101125050838559,NIFTY 25 May 08 23500 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823500PE,10,11,38559,NIFTY,26000,23500.0,PE,101000000026000,None,0,0.0
101125050838562,NIFTY 25 May 08 23550 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823550CE,10,11,38562,NIFTY,26000,23550.0,CE,101000000026000,None,0,0.0
101125050838563,NIFTY 25 May 08 23550 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823550PE,10,11,38563,NIFTY,26000,23550.0,PE,101000000026000,None,0,0.0
101125050838564,NIFTY 25 May 08 23600 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823600CE,10,11,38564,NIFTY,26000,23600.0,CE,101000000026000,None,0,0.0
101125050838565,NIFTY 25 May 08 23600 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823600PE,10,11,38565,NIFTY,26000,23600.0,PE,101000000026000,None,0,0.0
101125050838566,NIFTY 25 May 08 23650 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823650CE,10,11,38566,NIFTY,26000,23650.0,CE,101000000026000,None,0,0.0
101125050838568,NIFTY 25 May 08 23650 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823650PE,10,11,38568,NIFTY,26000,23650.0,PE,101000000026000,None,0,0.0
101125050838574,NIFTY 25 May 08 23700 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823700CE,10,11,38574,NIFTY,26000,23700.0,CE,101000000026000,None,0,0.0
101125050838575,NIFTY 25 May 08 23700 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823700PE,10,11,38575,NIFTY,26000,23700.0,PE,101000000026000,None,0,0.0
101125050838577,NIFTY 25 May 08 23750 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823750CE,10,11,38577,NIFTY,26000,23750.0,CE,101000000026000,None,0,0.0
101125050838578,NIFTY 25 May 08 23750 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823750PE,10,11,38578,NIFTY,26000,23750.0,PE,101000000026000,None,0,0.0
101125050838580,NIFTY 25 May 08 23800 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823800CE,10,11,38580,NIFTY,26000,23800.0,CE,101000000026000,None,0,0.0
101125050838581,NIFTY 25 May 08 23800 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823800PE,10,11,38581,NIFTY,26000,23800.0,PE,101000000026000,None,0,0.0
101125050838582,NIFTY 25 May 08 23850 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823850CE,10,11,38582,NIFTY,26000,23850.0,CE,101000000026000,None,0,0.0
101125050838583,NIFTY 25 May 08 23850 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823850PE,10,11,38583,NIFTY,26000,23850.0,PE,101000000026000,None,0,0.0
101125050838584,NIFTY 25 May 08 23900 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823900CE,10,11,38584,NIFTY,26000,23900.0,CE,101000000026000,None,0,0.0
101125050838585,NIFTY 25 May 08 23900 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823900PE,10,11,38585,NIFTY,26000,23900.0,PE,101000000026000,None,0,0.0
101125050838586,NIFTY 25 May 08 23950 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823950CE,10,11,38586,NIFTY,26000,23950.0,CE,101000000026000,None,0,0.0
101125050838587,NIFTY 25 May 08 23950 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550823950PE,10,11,38587,NIFTY,26000,23950.0,PE,101000000026000,None,0,0.0
101125050838588,NIFTY 25 May 08 24000 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550824000CE,10,11,38588,NIFTY,26000,24000.0,CE,101000000026000,None,0,0.0
101125050838590,NIFTY 25 May 08 24000 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550824000PE,10,11,38590,NIFTY,26000,24000.0,PE,101000000026000,None,0,0.0
101125050838592,NIFTY 25 May 08 24050 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550824050CE,10,11,38592,NIFTY,26000,24050.0,CE,101000000026000,None,0,0.0
101125050838593,NIFTY 25 May 08 24050 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550824050PE,10,11,38593,NIFTY,26000,24050.0,PE,101000000026000,None,0,0.0
101125050838594,NIFTY 25 May 08 24100 CE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550824100CE,10,11,38594,NIFTY,26000,24100.0,CE,101000000026000,None,0,0.0
101125050838595,NIFTY 25 May 08 24100 PE,14,75,0.05,,0915-1530|1815-1915:,2025-04-30,1746698400,NSE:NIFTY2550824100PE,10,11,38595,NIFTY,26000,24100.0,PE,101000000026000,None,0,0.0
